date,Compensation of employees,Decrease in financial assets,Decrease in liabilities,Decrease in non-financial assets,Dividends,Domestic,Excise duty,Expenditure,Fixed assets,Foreign,From domestic products,From imported products,Goods and services,Grants,Import tax,Income,Income tax,Increase in financial assets,Increase in liabilities,Increase in non-financial assets,Interest,Inventories,Loans,Non-produced assets,Other expenses,Other revenues,Other taxes,Profit tax,Rent,Revenues,Sale of goods and services,Sanctions (fines and penalties),Shares and other equity,Social security,State budget balance,Subsidies,Taxes,Valuables,Value added tax,Voluntary transfers other than grants,interest,is_weekend,is_holiday
2018-01-04,6838.37,0.0,0.0,0.0,0.0,26768.39,9255112.55,5569308.14,0.0,351380.12,446202.9,20047340.990000002,62893.77,66159.74,179030.63,27727099.32,405563.71,0.0,378148.51,5500.0,2787029.39,0.0,0.0,0.0,100062.37,1035713.43,3731287.89,1815800.03,684.33,28105247.83,324497.05,160957.96,0.0,366850.08,659281182.09,2240134.16,26625226.15,0.0,11238431.34,0.0,300232.88,0,0
2018-01-05,3683.64,0.0,0.0,0.0,0.0,0.0,1274596.88,4745889.41,0.0,186918000.0,437402.77999999997,9493423.21,67173.52,0.0,227657.86,19605847.0,136531.22,0.0,186918000.0,0.0,0.0,0.0,0.0,0.0,24925.57,461131.43,8914923.1,-65237.6,2174.6,206523847.0,194787.37,150283.12,0.0,2030813.68,861059619.34,2619293.0,19144715.57,0.0,8656229.11,0.0,0.0,0,0
2018-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2018-01-08,4473.2,0.0,0.0,1400.0,0.0,0.0,6419953.28,6865835.31,0.0,0.0,440514.84,22081837.64,231570.8,0.0,432016.97,24708741.55,477881.1,0.0,0.0,52.0,0.0,0.0,0.0,1400.0,120753.94,1019191.53,207087.17,50212.3,1459.62,24710141.55,358592.98,268421.27,0.0,6503161.37,878906231.12,5824.0,23689550.02,0.0,16102399.2,0.0,301511.09,0,0
2018-01-09,1740.0,0.0,1140553.6,0.0,0.0,0.0,4295462.21,6515151.12,0.0,0.0,878026.65,16488404.03,485755.57,0.0,237790.3,28894884.34,502783.65,0.0,0.0,7786.0,376613.04,0.0,0.0,0.0,170257.77,527958.32,10360874.53,-100953.14,549.0,28894884.34,126713.6,264623.16,0.0,4320244.69,901286314.34,12200.45,28366926.02,0.0,13070968.47,0.0,0.0,0,0
2018-01-10,3718.4,0.0,36151175.73,2.0,0.0,0.0,6403587.43,223505131.55,2.0,0.0,-634220.3099999999,22263108.98,1330318.61,0.0,397567.19,21661634.7,397561.39,0.0,0.0,356000.0,18368481.56,0.0,0.0,0.0,47805.64,384411.85,-1222944.89,76150.49,50.0,21661636.7,53827.87,107785.07,0.0,166584206.61,699442919.6,663425.0,21277222.85,0.0,15225301.24,0.0,0.0,0,0
2018-01-11,12935.32,0.0,0.0,-140.01,0.0,39955118.9,9899038.2,30961463.36,0.0,0.0,130227.59,22679499.9,7388074.49,0.0,238427.35,38110551.63,393000.19,0.0,39955118.9,2774841.69,692398.77,0.0,0.0,-140.01,11149974.37,909492.2,11818871.31,1941033.09,234888.82,78065530.52,103126.95,227438.59,0.0,8835220.27,746546986.76,108018.45,37201059.43,0.0,12910689.29,0.0,299383.57,0,0
2018-01-12,3658.76,0.0,0.0,0.0,0.0,-123865.6,2157902.93,17395721.71,0.0,0.0,580898.11,11508675.18,4738091.79,1646623.06,147060.21,66831878.25,606303.38,0.0,-123865.6,1485068.63,4344884.4,0.0,0.0,0.0,3159726.12,508250.94,53292105.05,188585.38,40081.75,66708012.65,95822.42,150392.34,0.0,2010838.95,795859543.7,6830.0,66323627.31,0.0,9931670.36,0.0,0.0,0,0
2018-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-01-15,1950.0,868636.8,0.0,0.0,50160.0,-76861485.87,27717323.59,18088697.28,0.0,5000.02,56877024.26,44156613.44,3528350.6,22046.21,1091016.1,154757875.45,286291724.21,0.0,-76856485.85,208106.57,11510056.54,0.0,868636.8,0.0,1141988.58,2444871.85,-265264657.76,29139237.14,20.0,78770026.4,1277137.24,216131.76,0.0,1286280.63,856541610.08,411964.36,152290957.39,0.0,73316314.11,0.0,748030.5,0,0
2018-01-16,1382.5,15461.0,2985745.44,306250.0,0.0,-154256.89,2353561.24,14340280.15,306250.0,6922.21,46920064.330000006,10266856.06,1120153.86,4852.53,179975.26,87891662.97,5602326.0,0.0,-147334.68,6312.5,4489914.64,0.0,15461.0,0.0,1373589.02,552620.0,20247612.31,4117356.48,1724.44,88066039.29,138269.11,171935.13,0.0,4317168.21,930267373.08,46013.98,87334190.44,0.0,54833359.15,0.0,1086.0,0,0
2018-01-17,3827.5,0.0,82000.0,0.0,200.0,0.0,10592073.77,39252092.42,0.0,0.0,15308785.23,25305730.84,4586300.0,1085.16,408106.78,43100265.6,3473697.74,0.0,0.0,3690518.8,5846602.55,0.0,0.0,0.0,68503.87,2659577.35,-5013359.28,956582.78,177.0,43100265.6,156609.11,166123.1,0.0,24946516.12,934115802.06,27823.58,40439603.09,0.0,30022442.3,0.0,2177696.52,0,0
2018-01-18,467.5,11812.23,0.0,0.0,0.0,-12172116.34,2239422.06,14633550.48,0.0,562726.63,4644992.390000001,13746422.670000002,4142261.93,2391485.02,345816.41,32221340.38,1819553.07,0.0,-11609389.71,2984294.13,4319747.27,0.0,11812.23,0.0,85427.64,983990.37,9853938.32,497297.13,40.0,20623762.9,85318.23,159951.59,0.0,839059.04,940106014.48,199992.97,30908164.99,0.0,16151993.0,25.0,300127.43,0,0
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2018-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-01-22,9379155.39,0.0,0.0,1.0,0.0,0.0,13994914.98,27776091.25,1.0,1584.59,4252645.99,43429286.97,10896976.31,160718.21,700294.06,38723570.32,1974828.12,0.0,1584.59,2629757.11,0.0,0.0,0.0,0.0,141519.23,1826107.59,-11322377.58,-2297983.04,38381.2,38725155.91,235009.41,333969.03,0.0,2801394.4,951055116.14,1927288.81,36736744.52,0.0,33687017.98,0.0,1063086.64,0,0
2018-01-23,31083939.37,0.0,0.0,0.0,0.0,0.0,2330178.72,111016487.3,0.0,7587.14,2467263.1799999997,13169162.1,3950779.6,14811492.38,168101.85,30856958.65,1765605.84,96946.66,7587.14,1515551.76,0.0,0.0,0.0,0.0,52039967.69,717976.41,12128969.82,296817.22,10.0,30864545.79,101693.99,134560.58,0.0,4931499.14,870903588.29,2729312.93,29995980.01,0.0,13306246.56,0.0,0.0,0,0
2018-01-24,4646219.05,0.0,7221197.65,2.0,0.0,-39979932.11,2921573.23,40343340.65,2.0,231411.97,2521268.33,12702200.77,3479557.63,16960437.45,102239.43,24937953.01,921217.93,0.0,-39748520.14,970161.1,2112312.75,0.0,0.0,0.0,270971.36,401007.7,8037867.68,50340.73,30668.1,-14810565.13,92276.02,112355.54,0.0,2547228.59,815749682.51,2337065.51,24335134.87,0.0,12301895.87,0.0,23754.91,0,0
2018-01-25,20299994.55,0.0,9079153.82,174.74,0.0,30007085.66,3292163.72,62000624.93,0.0,105254.18,1363584.49,11206008.52,7021530.81,14412192.82,42624.35,34821217.73,1795091.48,0.0,30112339.84,2626590.1,2997300.6,0.0,0.0,174.74,286628.53,865172.74,18666340.33,755445.46,1916.3,64933732.31,134337.26,162224.44,0.0,4507708.78,818682819.89,896353.28,33829216.63,0.0,9277429.29,0.0,300661.79,0,0
2018-01-26,34170385.72,0.0,0.0,5425.0,0.0,0.0,3180541.71,58259043.8,5425.0,49122.47,2570537.2800000003,14440833.52,5646272.83,385685.01,239968.12,39339255.78,1382007.39,3072.79,49122.47,1783145.37,0.0,0.0,0.0,0.0,459707.64,435038.88,19764053.3,121132.28,1614.2,39391458.36,95134.45,160404.67,0.0,14685275.44,799815817.16,1511184.01,38518531.89,0.0,13830829.09,41362.5,0.0,0,0
2018-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-01-29,3040006.97,0.0,0.0,11204.5,5351.0,-13.29,9021757.2,30664684.8,1.0,33520.94,5148257.630000001,33223427.21,2425042.61,10861824.24,562096.22,36314141.92,1600877.83,21058.88,33507.65,714124.42,4074196.17,0.0,0.0,11203.5,216795.31,3449375.99,-8232659.45,362421.25,23952.19,36358854.07,215948.53,293473.29,0.0,7455839.73,805510040.43,2056141.71,32664420.69,0.0,29349927.64,0.0,2654864.1,0,0
2018-01-30,966657.72,0.0,0.0,40995.6,0.0,0.0,3168128.24,27037865.37,6.0,116522.95,3676332.02,8949371.64,5861080.07,11649158.229999999,130305.83,28670110.65,358274.8,0.0,116522.95,606603.3,1401250.0,0.0,0.0,40989.6,1897784.23,538960.35,14166211.7,169704.19,944.15,28827629.2,178887.09,187567.44,0.0,2648536.05,807299804.26,2687745.89,27450200.18,0.0,9457575.42,0.0,2.17,0,0
2018-01-31,1997677.24,24969.0,0.0,27829.79,1340.0,0.0,4056251.86,24481474.38,25028.0,147757.24,1786875.5899999999,10445004.0,5559733.1,4785149.33,138942.36,8022768.86,427972.79,629940.8,147757.24,3816970.91,0.0,0.0,24969.0,2801.79,2234483.43,768725.33,-6600567.2,136128.37,0.0,8222632.94,295746.3,148959.97,0.0,5216303.64,791047206.43,1160779.55,6334479.91,0.0,8175627.73,0.0,77295.99,0,0
2018-02-01,554749.62,100278.0,0.0,2.0,0.0,-37135641.02,1229920.5,14852656.52,2.0,2791307.95,1476408.58,5932735.02,1731988.01,1301920.06,12722.07,25197162.18,451593.19,344719.35,-34344333.07,438055.99,2864358.98,0.0,100278.0,0.0,746428.84,889496.81,15993387.83,236535.94,14172.68,-9046890.89,80005.79,124144.19,0.0,3173246.68,767147749.02,3901471.73,24103382.63,0.0,6179223.1,0.0,458051.4,0,0
2018-02-02,222319.08,0.0,0.0,5.0,0.0,0.0,2869884.48,23208583.66,5.0,453781.71,771277.98,8279189.859999999,5202101.1,3480610.64,43121.87,22625442.04,-258697.14,585359.7,453781.71,5049978.56,1350000.0,0.0,0.0,0.0,1733540.81,369024.78,13041380.83,330488.19,4406.88,23079228.75,103030.28,99237.13,0.0,5522966.72,767018577.09,111362.72,22206761.59,0.0,6180583.36,0.0,0.0,0,0
2018-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-02-05,17007.11,0.0,0.0,5.0,0.0,-105052.03,4047456.09,17127448.32,5.0,649273.66,3645832.45,24732455.14,3184615.57,3416742.9499999997,363516.41,36596382.22,2543196.64,33394.58,544221.63,3318942.68,5014747.97,0.0,0.0,0.0,397422.29,5615825.54,-2193424.44,1825618.81,427.2,37140608.85,5109552.62,287548.06,0.0,1328953.21,787032177.62,478983.63,30917195.01,0.0,24330831.5,0.0,0.0,0,0
2018-02-06,709153.14,0.0,0.0,2.0,0.0,0.0,1274714.59,15300380.93,2.0,1565829.49,985761.71,7385496.23,2095374.17,1971399.44,151501.65,21152853.83,332987.45,8569.61,1565829.49,1330158.01,3547890.73,0.0,0.0,0.0,423198.48,400292.93,10723735.33,1124520.73,242.68,22718685.32,84426.98,131813.36,0.0,4364280.31,794450700.01,898832.84,20704085.1,0.0,7096543.35,0.0,0.0,0,0
2018-02-07,4391.6,0.0,0.0,0.0,0.0,0.0,2002242.57,12313151.81,0.0,905401.69,483554.22,12447738.34,2127667.1,49047.46,363872.83,18815372.53,912248.13,71139.63,905401.69,4292394.72,33611.78,0.0,0.0,0.0,444564.19,1297940.45,3368723.39,-79915.17,969.15,19720774.22,80759.97,92350.24,0.0,4670747.42,801858487.9,640798.25,17496221.74,0.0,10929049.99,0.0,0.0,0,0
2018-02-08,2447.05,0.0,0.0,2.0,0.0,17927268.53,462858.3,15536900.85,2.0,2612900.95,1291249.15,6342753.38,3451382.94,3063400.78,175644.81,16287737.82,-734043.87,0.0,20540169.48,3824197.67,686234.51,0.0,0.0,0.0,235374.33,794268.66,5640560.27,2453237.48,105.0,36827909.3,89020.45,176855.07,0.0,4161122.79,823149916.35,436696.72,15169513.22,0.0,7171144.23,0.0,301511.1,0,0
2018-02-09,154221.46,10208.45,0.0,22365.1,0.0,1000.0,343412.4,16229294.76,1.0,794932.68,539634.71,3847254.96,5365811.78,3031167.27,94448.48,20758738.39,300172.68,221212.48,795932.68,2087930.23,0.0,0.0,10208.45,22364.1,388061.17,453421.99,15736899.16,-299206.54,10432.45,21587244.62,112962.39,102031.27,0.0,4226190.49,828508226.21,840812.83,20219203.45,0.0,4043477.27,0.0,765.63,0,0
2018-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-02-12,8264.08,0.0,11987510.2,1.0,0.0,0.0,1795762.92,202664371.37,1.0,1194636.24,641968.48,17419595.34,10089841.11,8475874.71,496432.41,26334363.45,670578.43,0.0,1194636.24,1238560.24,2477136.75,0.0,0.0,0.0,218832.22,1917552.3,4935164.54,133697.24,594.1,27529000.69,1137075.04,204218.85,0.0,167267551.15,653372965.53,1020175.62,24297436.44,0.0,16265800.9,0.0,369496.12,0,0
2018-02-13,45934.38,12057.6,0.0,16114.0,0.0,0.0,347764.82,15704858.72,0.0,615335.98,212360.88999999998,5834113.949999999,1484403.31,4538951.99,157345.73,26496525.57,400637.71,435858.6,615335.98,1262376.39,0.0,0.0,12057.6,16114.0,585823.18,1023197.69,18363317.47,474115.88,229.8,27140033.15,418254.16,208401.2,0.0,6813926.81,664809096.23,569126.31,25441785.63,0.0,5698710.02,0.0,1124.4,0,0
2018-02-14,6141.47,62475.12,0.0,0.0,0.0,0.0,554703.05,20133797.3,0.0,2349213.21,711828.3200000001,6514844.88,6689814.06,39794.07,160777.03,38578852.93,-171262.64,0.0,2349213.21,6186951.32,0.0,0.0,62475.12,0.0,290237.26,1508956.33,29785661.35,48032.59,1112.0,40990541.26,412012.16,126080.62,0.0,6231014.72,685665870.19,709859.47,37049881.53,0.0,6671970.15,0.0,5723.74,0,0
2018-02-15,6631.54,0.0,0.0,0.0,0.0,59622267.4,11859183.42,12517775.32,0.0,3277249.07,44550265.96,9662691.52,2335869.03,150402.66,213119.29,104364881.89,160152681.13,339401.41,62899516.47,791522.5,1953417.4,0.0,0.0,0.0,1254290.27,868110.86,-135922789.67,24706519.39,193.42,167264398.36,100210.25,210549.54,0.0,2994246.06,840412996.08,2826215.86,103362549.62,0.0,42353774.06,0.0,301528.08,0,0
2018-02-16,11261.52,0.0,0.0,1.0,0.0,0.0,1445676.25,42818742.59,1.0,1144362.68,19683381.06,7539882.12,5024671.43,4487437.26,180571.96,60122016.54,2602183.88,63865.71,1144362.68,4364373.09,0.0,0.0,0.0,0.0,1538589.76,555834.42,26453465.28,2823695.47,439.4,61266380.22,192487.77,198641.34,0.0,26505200.41,858860724.41,1106345.76,59283179.77,0.0,25777586.93,64.0,0.0,0,0
2018-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-02-19,1410.92,0.0,0.0,1919.25,0.0,-34362.52,3603473.11,36060754.26,3.0,3045757.36,5458386.05,23358794.160000004,2230657.73,15041074.45,584723.11,25795870.46,1431363.77,71102.29,3011394.84,1871486.14,1840637.48,0.0,0.0,1916.25,9916909.5,1503734.64,-7051958.39,297552.67,4.94,28809184.55,271643.21,224587.03,0.0,3106739.32,851610296.7,2194010.88,24078861.37,0.0,25213707.1,331.59,400556.71,0,0
2018-02-20,11582093.8,0.0,829775.55,0.0,0.0,0.0,758869.77,82175509.69,0.0,779920.43,5994366.75,7310387.73,4882747.03,7778539.58,246449.52,34310755.18,1991484.44,435251.36,779920.43,4478650.72,247816.8,0.0,0.0,0.0,46755520.32,485111.98,17821770.76,178976.32,833.13,35090675.61,217103.58,177627.65,0.0,4034002.67,804525621.73,1433284.54,33543470.52,0.0,12545884.71,6469.47,0.0,0,0
2018-02-21,36521778.06,0.0,0.0,18390.0,0.0,0.0,1121522.1,50205717.08,17501.0,225226.82,1976963.69,14658517.36,3193500.9,165598.64,702348.63,32402585.73,1816740.15,143795.47,225226.82,2147654.8,2080000.0,0.0,0.0,889.0,549261.25,1021332.52,11043164.76,1017899.48,0.0,32646202.55,87227.52,164579.38,0.0,4949964.39,786966387.2,619762.21,31215654.57,0.0,15513958.95,0.0,329893.15,0,0
2018-02-22,15493452.69,24686.0,0.0,0.0,0.0,30380747.03,7417838.5,42271404.2,0.0,913629.2,148923.46,19483961.73,3600277.3,5095693.0200000005,257603.59,24582409.33,681647.11,213161.35,31294376.23,3273200.94,0.0,0.0,24686.0,0.0,395842.51,506631.64,3198169.78,244339.4,51.4,55901471.56,152651.05,210061.22,0.0,13222446.8,800597303.48,1038462.21,24014645.07,0.0,12215046.69,6.0,0.0,0,0
2018-02-23,23107400.22,0.0,13818828.15,0.0,0.0,0.0,3004179.2,76385272.69,0.0,829374.69,562744.0900000001,11118215.38,7091977.17,10205174.5,122395.7,45036495.92,1636067.13,352555.62,829374.69,5140942.43,5654570.6,0.0,0.0,0.0,2249252.8,684755.62,29992006.67,118724.48,1026.9,45865870.61,98601.23,208033.22,0.0,4770535.33,770078113.73,4795539.72,43550236.45,0.0,8676780.27,0.0,0.0,0,0
2018-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-02-26,16200889.52,0.0,1645532.9,1.0,0.0,0.0,7889946.04,30102884.35,1.0,2215985.48,591546.74,31572800.46,2758136.01,362135.64,642024.37,37172624.84,1241053.81,59598.73,2215985.48,1171673.63,114338.81,0.0,0.0,0.0,299984.04,1243850.74,1711035.54,144957.92,2657.09,39388611.32,326432.78,297899.11,0.0,4897902.42,779364597.26,2618047.91,35903418.84,0.0,24274401.16,28612.5,400338.36,0,0
2018-02-27,1476479.61,0.0,0.0,0.0,0.0,0.0,345501.07,15445619.73,0.0,946186.23,1382187.8,8764524.54,5121517.51,149133.43,59701.25,22997424.73,493643.24,165999.71,946186.23,2642579.56,0.0,0.0,0.0,0.0,1074637.54,786630.75,11086143.0,308343.72,1356.25,23943610.96,295299.73,329367.85,0.0,4170736.7,787863225.83,760786.1,22094543.55,0.0,9801211.27,625.0,0.0,0,0
2018-02-28,2178648.56,20408.76,0.0,0.0,1000.0,-149287.24,3002792.31,29299769.39,0.0,251788.06,-28957.57,16769209.88,5075179.29,880674.7999999999,69636.02,43306471.76,386200.07,0.0,102500.82,6283776.2,3370712.76,0.0,20408.76,0.0,3699500.6,940888.15,24346365.94,140813.57,921.67,43429381.34,175703.3,243502.0,0.0,4733879.37,801993272.23,3759713.51,41683267.91,0.0,13737460.0,5250.0,455657.9,0,0
2018-03-01,56362.29,0.0,0.0,40989.6,0.0,-46396566.37,7533389.51,19081703.36,0.0,1548080.11,1518232.96,19936487.2,6289356.58,2774302.38,185699.41,31897940.43,548704.34,296486.64,-44848486.26,275312.4,3603433.63,0.0,0.0,40989.6,2513108.06,703366.12,8814307.42,-66116.4,31.15,-12909556.23,360374.33,176706.89,0.0,3106418.14,770002375.23,424182.62,30937314.93,0.0,13921330.65,0.0,0.0,0,0
2018-03-02,16512.57,0.0,0.0,0.0,0.0,0.0,5791035.39,14354159.29,0.0,449889.11,-227876.63000000003,15343387.3,3267485.77,464780.22,240263.64,31506541.6,292618.8,244060.96,449889.11,4583963.4,0.0,0.0,0.0,0.0,386521.92,727657.56,14528049.05,137810.15,2892.61,31956430.71,127510.62,258891.31,0.0,5324240.71,787605207.98,531127.47,30314350.31,0.0,9324475.28,0.0,0.0,0,0
2018-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2018-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-03-05,707008.77,0.0,0.0,1.0,0.0,0.0,12387641.75,14368734.86,1.0,581882.49,1653554.11,34620507.17,2263503.86,4302745.38,693214.3,35915619.35,576695.41,61121.41,581882.49,5701541.57,0.0,0.0,0.0,0.0,539286.43,850100.38,-2559661.76,-78943.64,96.08,36497502.84,355504.83,292747.43,0.0,788051.41,809734349.63,165629.41,34905365.59,0.0,23886419.53,14804.72,0.0,0,0
2018-03-06,4094.09,19013.34,0.0,1.0,100.0,0.0,2814475.12,23515550.64,1.0,4432073.89,-570636.27,13304025.389999999,1619544.28,7270699.53,200910.0,36399411.88,560544.6,203308.04,4432073.89,5032053.5,2639982.22,0.0,19013.34,0.0,508561.0,3211123.66,19010161.27,570227.7,29225.48,40850500.11,292483.97,183011.7,0.0,6013353.88,827070622.1,330186.63,33082055.69,0.0,9918914.0,0.0,2413540.05,0,0
2018-03-07,29897.64,0.0,39081663.57,933.4,0.0,0.0,2976119.32,71997186.83,1.0,291073.37,-1676345.53,13834409.57,3853061.05,9963430.770000001,193203.1,23894616.26,166896.36,740553.21,291073.37,1720754.54,9802202.44,0.0,0.0,932.4,1117863.28,872541.97,9652783.04,781109.84,20221.0,24186623.03,81873.73,248050.11,0.0,5618391.85,779261527.33,139386.03,22952056.74,0.0,9181944.72,1877.2,336092.05,0,0
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-09,2662.3,0.0,0.0,0.0,0.0,37282709.22,6267692.35,16328564.84,0.0,1412406.71,592545.6799999999,18944677.04,2469545.99,7167543.84,315233.08,40506383.82,381097.45,9087.31,38695115.93,1108169.56,615000.0,0.0,0.0,0.0,719739.21,1005829.12,17984635.02,756475.39,441.0,79201499.75,151055.83,624157.38,0.0,4477526.91,842134482.24,285147.76,38974696.66,0.0,13269530.37,187.86,0.0,0,0
2018-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-03-12,9774.9,0.0,0.0,262507.28,0.0,-80591516.01,4251687.01,191128115.19,262501.0,218767.81,362823.3,36907406.66,7585428.77,6030671.44,733712.48,32497310.46,3364591.42,115407.72,-80372748.2,726545.26,4758483.99,0.0,0.0,6.28,417798.58,997565.19,-9857752.88,-115253.75,111.27,-47612930.46,90151.72,367093.76,0.0,171111804.08,603393588.09,476348.49,31395597.23,0.0,33018542.95,0.0,285538.63,0,0
2018-03-13,2985.3,9932.13,0.0,42896.25,0.0,0.0,1679967.76,17706110.05,42896.25,2210925.55,550822.74,6962721.39,8897041.58,142663.59,103307.64,28450633.12,521653.1,0.0,2210925.55,4519426.79,0.0,0.0,9932.13,0.0,269817.72,606236.81,19437770.68,135700.63,2289.65,30714387.05,106426.09,218290.16,0.0,2920668.83,616401975.09,1085926.37,27711976.18,0.0,5833576.37,305.05,23576.91,0,0
2018-03-14,4123.81,0.0,0.0,4.0,0.0,0.0,2372741.58,12424295.71,4.0,94306.62,-1058731.89,10592559.86,4817038.17,3886057.99,254441.77,44729227.64,351766.52,16490.7,94306.62,1619577.37,0.0,0.0,0.0,0.0,388964.65,856631.68,33319406.23,95755.48,13.0,44823538.26,119348.9,185278.9,0.0,1621703.07,648801823.64,387737.94,43555197.97,0.0,7161086.39,0.0,334711.23,0,0
2018-03-15,6210.14,3010547.97,5000000.0,5.95,0.0,40610701.2,10376284.96,27570355.18,5.95,852542.26,43852054.15,6354613.510000001,3145146.62,943428.99,314995.0,117522844.68,207567796.52,320292.08,41463243.46,6804528.44,6237439.11,0.0,3010547.97,0.0,541164.56,1815742.83,-163964055.66,21511466.07,206.42,161996642.06,124024.09,249228.6,0.0,1596838.01,783228498.24,3045661.96,115636747.12,0.0,39830382.7,0.0,1165307.87,0,0
2018-03-16,7972.63,0.0,0.0,3330.6,0.0,0.0,570005.23,69589150.2,3330.6,690698.89,11328076.819999998,8281702.140000001,2836983.06,289335.48,85038.2,44823128.17,2145994.69,1599257.5,690698.89,9834536.36,0.0,0.0,0.0,0.0,42703589.01,822411.35,21240355.56,708341.93,765.62,45517157.66,367838.02,164702.79,0.0,10867158.62,759156685.7,1661473.02,43789561.34,0.0,19039773.73,0.0,342.0,0,0
2018-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-03-19,16196.5,0.0,0.0,201.0,0.0,0.0,12439595.05,34699291.85,1.0,638862.22,5149015.42,34840308.59,3233821.99,387868.33999999997,570179.59,34062448.77,950221.69,0.0,638862.22,3754408.57,0.0,200.0,0.0,0.0,1462496.55,1311559.42,-9177914.7,342569.22,1934.0,34701511.99,287122.32,353660.0,0.0,24134708.47,759158965.84,1786300.97,32674379.81,0.0,27549728.96,0.0,339866.3,0,0
2018-03-20,9746286.6,0.0,0.0,35000.0,0.0,0.0,1247389.09,33685018.38,35000.0,13243.23,9065594.49,9699604.110000001,4940375.51,6793586.75,267271.46,44390265.35,3128839.75,163956.26,13243.23,339406.82,0.0,0.0,0.0,0.0,5915907.88,805765.95,19822899.42,1295098.42,385.46,44438508.58,149918.29,207120.13,0.0,4434971.44,769914316.5,1655718.87,43279307.65,0.0,17517809.51,2460.0,0.0,0,0
2018-03-21,41902062.5,170724.37,0.0,1.0,0.0,0.0,4581300.17,60375389.4,1.0,255039.95,2703330.5100000002,19542494.47,4916181.87,5172557.53,182169.21,32251759.4,2045399.07,56011.16,255039.95,887973.8,0.0,0.0,170724.37,0.0,737407.84,635980.88,6959988.16,59779.57,545.0,32677524.72,84264.6,161232.82,0.0,5036872.56,742217380.4,1788879.67,31493220.99,0.0,17664524.81,0.0,311357.7,0,0
2018-03-22,14069814.67,0.0,0.0,0.0,0.0,30742678.38,2336856.65,39703273.84,0.0,7005.84,3182073.59,15083716.969999999,3487957.72,5209555.260000001,316431.38,31886144.61,1448586.11,68446.64,30749684.22,8972604.46,0.0,0.0,0.0,0.0,1142034.41,757861.44,10643778.15,298249.74,866.25,62635828.83,87110.14,175045.72,0.0,5741436.75,765150275.39,1166871.16,30972835.94,0.0,15928933.91,58093.39,0.0,0,0
2018-03-23,22532225.98,342.0,17711500.0,1.0,0.0,0.0,3250467.4,74190460.17,1.0,792824.65,2347576.0300000003,9744527.379999999,8941346.25,12625274.88,101839.93,43427797.74,1551650.58,95571.92,792824.65,2909341.84,0.0,0.0,342.0,0.0,3352374.64,398188.8,28906948.56,-2928.36,790.4,44220965.39,92610.5,205041.78,0.0,4125829.55,735182176.52,2276989.03,42649615.02,0.0,8841636.01,0.0,-342.0,0,0
2018-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2018-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
