date,Revenues,Income,Taxes,Income tax,Profit tax,Value added tax,Excise duty,Import tax,Other taxes,Grants,Other revenues,interest,Dividends,Rent,Sale of goods and services,Sanctions (fines and penalties),Voluntary transfers other than grants,Decrease in non-financial assets,Fixed assets,Inventories,Valuables,Non-produced assets,Decrease in financial assets,Loans,Shares and other equity,Increase in liabilities,Domestic,Foreign,Expenditure,Compensation of employees,Goods and services,Interest,Subsidies,Social security,Other expenses,Increase in non-financial assets,Increase in financial assets,Decrease in liabilities,State budget balance,From domestic products,From imported products,is_weekend,is_holiday
2015-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785605452.25,0.0,0.0,1,0
2015-12-07,26846771.68,24872811.47,23969727.46,9534882.46,1312286.45,10257377.33,2191890.12,389783.48,283349.33,1108163.91,812300.1,15.6,0.0,450.0,158414.1,219588.02,289926.74,48500.38,0.0,0.0,0.0,48500.38,0.0,0.0,0.0,1925459.83,0.0,1925459.83,20396290.2,57870.32,3051466.44,0.0,1810189.31,4436763.61,652017.28,5359857.2,4010746.04,0.0,792056122.53,0.0,0.0,0,0
2015-12-08,24634203.84,21419064.26,20805663.23,4924544.19,2080536.47,11469003.65,1935067.62,313075.21,82188.09,1348569.26,354323.57,15946.28,3000.0,11878.28,76923.33,153977.77,0.0,193.03,110.0,0.0,0.0,83.03,17689.94,17689.94,0.0,3197256.61,0.0,3197256.61,22645638.9,63513.71,2782643.0,0.0,192589.45,3315484.88,2481948.41,8501006.93,4215681.33,3279.39,794044987.47,0.0,0.0,0,0
2015-12-09,21726227.84,21103550.9,20338525.85,3667303.75,2904237.87,8418153.15,5057004.27,217199.95,74626.86,2790494.55,526911.5,0.0,0.0,115.3,112285.99,213041.68,66706.49,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,622621.94,0.0,622621.94,178065660.29,94885.17,8228463.6,3784834.32,415494.77,146076156.51,1107282.23,6010585.6,0.0,9795577.09,637705555.02,0.0,0.0,0,0
2015-12-10,61193169.17,61189576.47,25279401.39,6099805.16,8265724.35,8856509.51,1735853.29,276066.63,44187.45,41195277.160000004,876198.31,0.0,0.0,1831.9,384528.5,175073.86,0.0,236.42,56.0,0.0,0.0,180.42,0.0,0.0,0.0,3356.28,0.0,3356.28,17288963.9,6877.28,3687287.28,0.0,288505.35,4565563.73,1428279.51,1146977.29,0.0,4173.07,681609760.29,0.0,0.0,0,0
2015-12-11,40221834.18,39586628.51,38744545.23,5477860.06,15666150.07,9951499.06,7312959.68,252921.25,76975.92,2389468.02,582005.8,0.0,3000.0,30.0,227463.47,125092.63,874.4,16157.8,1.0,0.0,0.0,16156.8,500.0,500.0,0.0,618547.87,0.0,618547.87,32559328.29,98647.97,5788388.46,2567514.77,827416.43,2704531.71,2570161.91,2283402.03,6000000.0,7589874.47,689273505.29,0.0,0.0,0,0
2015-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689273505.29,0.0,0.0,1,0
2015-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689273505.29,0.0,0.0,1,0
2015-12-14,70758197.83,69485973.15,65132561.82,6649643.32,29786736.21,26272240.22,1680961.36,546640.64,196340.07,1631828.38,4240837.95,245351.53,0.0,1584.41,3544826.49,299956.72,20000.0,1251732.88,0.0,0.0,0.0,1251732.88,366.36,0.0,0.0,20125.44,0.0,20125.44,8523811.11,134383.33,3975945.88,0.0,370897.57,2446835.86,-1535971.31,1494105.59,50446.53,67912.66,751509231.33,0.0,0.0,0,0
2015-12-15,129582628.69,129294304.45,127444457.59,11043146.39,39908700.89,67535559.13,8492138.91,350351.62,87219.49,12012472.18,1761806.68,2125.0,0.0,507.85,1321163.73,257674.15,2442.75,3579.18,3277.36,0.0,0.0,301.82,5057.0,5057.0,0.0,279688.06,0.0,279688.06,37849707.03,18000.08,3654926.34,5159047.9,1300496.77,3397502.65,2017939.14,2377362.15,0.0,8000000.0,843242723.85,0.0,0.0,0,0
2015-12-16,47066842.27,46200147.54,45386698.29,8392413.01,6641980.23,24129797.72,5968318.17,189852.64,63931.52,15152643.67,722996.58,48260.71,1075.0,10.0,317866.17,226547.8,31595.0,69.19,0.0,0.0,0.0,69.19,365651.92,365651.92,0.0,500973.62,0.0,500973.62,23953718.75,22827.71,2340729.72,22701.58,162386.6,1896964.07,1116991.03,2972204.78,0.0,356722.26,866356463.12,0.0,0.0,0,0
2015-12-17,23168917.06,19674304.88,18877304.1,5362526.55,1732480.09,8176391.03,3307315.84,237075.26,60205.33,1753068.79,570784.99,0.0,0.0,1353.43,122779.04,226879.99,23107.0,3272.81,0.0,0.0,0.0,3272.81,0.0,0.0,0.0,3491339.37,0.0,3491339.37,79435626.81,645630.59,3890492.15,0.0,831744.88,27949009.39,40832443.15,3622851.11,89568.27,47034.27,810090357.73,0.0,0.0,0,0
2015-12-18,33406430.33,29736442.94,27597589.02,7112448.29,4599232.67,11600609.7,4013287.96,242406.65,28326.34,21593325.7,1598892.78,166629.54,0.0,335.89,870541.04,187441.46,54078.65,2981067.4,55.0,0.0,0.0,2981012.4,0.0,0.0,0.0,688919.99,0.0,688919.99,49020367.72,2552325.44,6617183.55,0.0,900506.11,4880000.12,4009480.38,6733800.05,2167659.97,106047.54,794476465.34,0.0,0.0,0,0
2015-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794476465.34,0.0,0.0,1,0
2015-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794476465.34,0.0,0.0,1,0
2015-12-21,49676943.32,37399977.66,34962851.47,15760127.95,1623869.85,13316534.76,3558579.54,614796.24,82722.13,4249737.07,2308005.19,1172320.35,10778.57,656.6,630517.0,182557.45,90580.63,369.0,55.0,0.0,0.0,314.0,6033577.56,6033577.56,0.0,6243019.1,0.0,6243019.1,49161355.91,24564652.33,4728084.15,0.0,1512453.9,826433.7,6737065.96,3051939.8,3620110.0,0.0,794992522.77,0.0,0.0,0,0
2015-12-22,28160891.52,27979378.98,26242243.24,14743555.24,1022608.09,8695532.56,1377412.29,265358.15,137459.91,6296950.94,1549411.8,0.0,0.0,210.0,774757.83,208081.39,307890.28,22.92,0.0,0.0,0.0,22.92,0.0,0.0,0.0,181489.62,0.0,181489.62,70327251.07,35050977.52,6627254.57,0.0,787348.74,4951653.59,13917897.26,2821650.97,0.0,61241.42,752826734.63,0.0,0.0,0,0
2015-12-23,41039433.28,35183732.95,35215645.2,13887601.95,3504897.6,13729708.4,3704827.5,304311.81,81315.59,5693258.46,2230273.29,5279.42,0.0,10.0,1526396.36,328992.55,182211.0,3014.83,871.0,0.0,0.0,2143.83,61688.31,61688.31,0.0,5790997.19,0.0,5790997.19,74252476.74,6478679.87,6006979.29,5242739.11,2322329.95,14637270.1,5082470.54,10047118.82,986679.88,15492765.18,719614395.27,0.0,0.0,0,0
2015-12-24,46354412.49,42619058.26,38633723.92,20308890.03,1733352.18,8370542.66,7841535.57,292888.14,86515.15,4326972.25,3487396.86,135678.66,0.0,56127.0,2171249.34,331972.91,652808.09,106.77,0.0,0.0,0.0,106.77,588216.86,588216.86,0.0,3147030.6,0.0,3147030.6,97020105.82,40109662.82,11337573.42,2624840.17,2329664.55,3172755.75,11904683.64,3774893.45,5931648.64,12005348.61,668950838.1,0.0,0.0,0,0
2015-12-25,82521296.64,49566905.9,43696016.12,31135225.45,1071254.68,9821618.29,1254165.77,311246.09,102505.84,19009404.04,4278378.12,1345.32,0.0,205346.89,3797483.47,155227.73,1901.63,28899402.57,28283351.15,0.0,0.0,616051.42,8544.58,8544.58,0.0,4046443.59,0.0,4046443.59,69429805.38,14181276.74,9699178.55,2233226.09,2127432.04,1712521.93,6277807.78,12237866.05,3501603.82,42000.0,682049390.29,0.0,0.0,0,0
2015-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682049390.29,0.0,0.0,1,0
2015-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682049390.29,0.0,0.0,1,0
2015-12-28,50488288.54,49449263.88,48167924.38,21227913.86,6485587.11,15941261.95,3653323.16,708328.98,151509.32,16784004.59,1136328.18,-176.21,0.0,3571.3,554978.95,362230.8,42288.8,48.3,0.0,0.0,0.0,48.3,0.0,0.0,0.0,1038976.36,0.0,1038976.36,56968039.14,6376967.59,7444637.85,0.0,398175.24,1788142.3,20920792.47,3329768.98,0.0,70561.44,675571208.05,0.0,0.0,0,0
2015-12-29,27149849.1,25659013.04,23715498.97,18360036.21,3072935.43,-1096607.58,2996622.91,294626.01,87885.99,11903302.26,1406576.95,0.0,5087.0,144.5,747056.52,263948.4,292101.27,48578.57,53.69,0.0,0.0,48524.88,0.0,0.0,0.0,1442257.49,0.0,1442257.49,56632654.08,2165445.66,9929122.2,0.0,1650018.43,2826742.26,15455958.24,11781550.96,1429111.19,28340.0,646093546.07,0.0,0.0,0,0
2015-12-30,20654610.01,8624777.04,2935939.74,0.0,0.0,2935739.74,0.0,0.0,200.0,10266230.530000001,5187511.34,583649.23,5000.0,2956981.52,794994.59,257634.46,10474.91,8758844.48,0.0,0.0,0.0,8758844.48,1638472.24,1638472.24,0.0,1632516.25,0.0,1632516.25,54252539.41,5258667.57,10539329.82,0.0,2301236.94,5055308.61,10116212.39,9930181.92,707369.71,579327.88,612510477.26,0.0,0.0,0,0
2015-12-31,45041817.76,30022875.6,23583562.64,0.0,3344040.52,12826296.36,6861042.35,464388.72,87754.69,2155276.78,6192523.57,65662.0,3000.0,2965.7,5564725.61,384307.98,46522.38,2007577.5,0.0,0.0,0.0,2007577.5,56511.0,56511.0,0.0,12954853.66,0.0,12954853.66,35191633.18,882023.29,5429241.72,0.0,3342234.33,1618813.45,6278478.06,11935067.94,3797272.0,15.0,622365933.64,0.0,0.0,0,0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622365933.64,0.0,0.0,0,1
2016-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622365933.64,0.0,0.0,1,1
2016-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622365933.64,0.0,0.0,1,0
2016-01-04,20163446.8,19833054.83,18742064.18,208055.48,796637.07,30890019.8,10360121.25,1255630.76,-24768400.18,0.0,1090990.65,97411.35,0.0,39267.2,403662.0,201295.49,0.0,3463.22,0.0,0.0,0.0,3463.22,326928.75,326928.75,0.0,0.0,0.0,0.0,303070.14,5893.34,22956.25,0.0,106016.0,17620.63,0.0,90806.0,0.0,59777.92,642226310.3,2378697.42,38871443.63,0,0
2016-01-05,11430816.82,10246012.16,9803700.04,247726.64,208769.23,4084439.33,2879019.62,119132.44,2264612.78,0.0,442312.12,17768.89,0.0,1195.83,140022.05,174537.23,0.0,210.29,6.5,0.0,0.0,203.79,1184594.37,1184594.37,0.0,0.0,0.0,0.0,4750909.79,18486.83,419700.25,48000.0,26468.0,2424628.5,0.0,50.0,0.0,1813576.21,648906217.33,598936.0,6364522.95,0,0
2016-01-06,30805689.84,30800315.92,30099869.31,213290.66,290674.22,8273483.25,10593758.31,204485.28,10524177.59,443300.0,700446.61,0.0,0.0,60.0,219301.33,230688.12,0.0,5373.92,2170.0,0.0,0.0,3203.92,0.0,0.0,0.0,0.0,0.0,0.0,23780976.89,157361.09,2048715.88,0.0,509680.08,17186788.6,79058.41,3157426.96,0.0,198645.87,655930930.28,-853713.62,19720955.18,0,0
2016-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655930930.28,0.0,0.0,0,1
2016-01-08,-26628911.9,22565702.78,21037741.94,318762.98,-230161.61,12243231.25,6884098.4,116621.18,1705189.74,993155.28,1527960.84,588.0,0.0,90.0,1022633.49,308947.23,0.0,1.05,0.0,0.0,0.0,1.05,0.0,0.0,0.0,-49194615.73,-49194615.73,0.0,21287076.06,216007.22,406504.33,5663557.64,1407218.4,7137190.9,155.16,192541.83,0.0,5270745.3,608014942.32,1911732.82,17215596.83,0,0
2016-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608014942.32,0.0,0.0,1,0
2016-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608014942.32,0.0,0.0,1,0
2016-01-11,19622648.27,19360530.34,18685446.78,286593.29,204309.02,12638480.01,2124836.17,440584.39,2990643.9,546070.02,675083.56,15601.55,0.0,75.0,249429.67,285564.21,0.0,19.95,0.0,0.0,0.0,19.95,283611.31,283611.31,0.0,-21413.33,-21413.33,0.0,156935668.92,35230.7,1201335.05,4204461.67,2856001.91,147145091.38,40164.03,629314.16,0.0,278000.0,470706921.67,525858.4600000001,14237457.72,0,0
2016-01-12,25962036.48,25953624.64,25483617.7,2014514.67,1906592.6,5783674.48,1241665.95,109985.29,14427184.71,2299964.31,420042.63,2087.0,0.0,0.0,73850.4,197923.06,0.0,3697.67,495.13,0.0,0.0,3202.54,5095.0,5095.0,0.0,0.0,0.0,0.0,37346717.14,8338.21,8243718.46,8558990.6,89557.46,4367766.77,15267.03,205952.5,0.0,13607126.11,459322241.01,920531.02,6104809.41,0,0
2016-01-13,27174666.8,27162157.77,26639947.24,100561.98,390524.87,7385588.18,7637711.01,156918.25,10968642.95,33769.54,514117.8,0.0,0.0,138830.0,31309.44,237902.58,0.0,1684.67,0.0,0.0,0.0,1684.67,0.0,0.0,0.0,11224.36,0.0,11224.36,10521020.92,6176.35,6084671.73,0.0,45243.44,2104297.17,134166.68,1370879.83,0.0,749908.91,475975886.89,597579.08,14425720.11,0,0
2016-01-14,77418056.78,39769353.06,39313357.62,792752.58,142420.45,4728797.7,3181558.58,190415.61,30277412.7,40569.23,415426.21,0.0,0.0,329.25,142308.08,141979.34,0.0,1252207.82,0.0,0.0,0.0,1252207.82,0.0,0.0,0.0,36396631.9,36396631.9,0.0,24229542.96,7346.03,2393783.69,2884889.04,519395.94,3839071.08,987536.37,1815984.9,8000000.0,3781535.91,529164400.71,433559.97000000003,7476796.3100000005,0,0
2016-01-15,112239003.58,111603084.64,110943456.23,12583625.94,2223901.14,55762435.46,21138768.3,940731.59,18293993.8,4034231.14,496025.87,41100.09,0.0,10.0,144420.12,153905.89,0.0,912.19,0.0,0.0,0.0,912.19,2355.0,2355.0,0.0,632651.75,0.0,632651.75,12724285.09,40630.3,2814708.21,1977172.9,611810.51,2384742.81,901748.27,103578.09,0.0,19265.4,628679119.2,60963478.050000004,15937725.71,0,0
2016-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628679119.2,0.0,0.0,1,0
2016-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628679119.2,0.0,0.0,1,0
2016-01-18,26561669.98,51400236.7,49121146.45,-2430044.31,-429272.18,30171094.71,3523391.92,657484.48,17628491.83,2169364.68,2217825.57,1575804.9,0.0,426.38,143976.62,293618.56,0.0,208818.61,208792.5,0.0,0.0,26.11,0.0,0.0,0.0,-25047385.33,-25047431.14,45.81,55860591.05,57920.0,3889589.97,8553064.95,175868.03,2785983.18,37960887.08,213183.62,0.0,115994.22,599380208.13,19378512.599999998,14315974.030000001,0,0
2016-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599380208.13,0.0,0.0,0,1
2016-01-20,35526005.4,35525816.7,32931740.79,2762466.8,1342801.62,14913796.44,3926458.17,343996.8,9642070.34,5274595.79,2171973.41,1121878.27,0.0,49.75,330704.2,355059.44,0.0,188.7,0.0,0.0,0.0,188.7,0.0,0.0,0.0,0.0,0.0,0.0,44238901.31,6083836.86,3425514.69,0.0,1700622.0,25539743.52,792836.01,1748610.1,0.0,95244.84,590667312.22,3555460.94,15284793.670000002,0,0
2016-01-21,36472268.43,26090296.88,25347509.04,141024.0,-105981.97,10576240.76,3066681.59,-28575.8,11697564.2,3920468.37,611780.87,30617.63,0.0,1572.72,145674.11,154860.13,0.0,339.15,0.0,0.0,0.0,339.15,0.0,0.0,0.0,10381632.4,9892605.02,489027.38,26798137.48,11135354.88,2486395.85,352500.0,4761765.51,2579489.05,139302.91,1300002.69,0.0,253865.19,600341443.17,1071318.95,12571603.399999999,0,0
2016-01-22,35302878.14,35252792.13,34038092.05,1551289.57,144934.94,10631405.62,1677414.2,401140.02,19631907.7,16376758.67,809967.71,0.0,0.0,243.16,109191.89,316022.6,74837.86,50086.01,50076.95,0.0,0.0,9.06,0.0,0.0,0.0,0.0,0.0,0.0,84276240.26,50471806.76,7792572.48,0.0,3792436.07,4005017.76,223268.92,1669200.89,0.0,349911.08,551368081.05,4432478.88,7876340.9399999995,0,0
2016-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551368081.05,0.0,0.0,1,0
2016-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551368081.05,0.0,0.0,1,0
2016-01-25,38162993.52,34952217.52,33965090.34,1398332.27,816868.18,14717661.14,9923110.07,802196.79,6306921.89,13878196.56,862095.72,0.0,0.0,8626.25,104363.78,412266.71,4838.79,2964006.36,0.0,0.0,0.0,2964006.36,0.0,0.0,0.0,246769.64,0.0,246769.64,70523270.42,28118777.77,4379229.79,2333348.76,825302.14,13617317.68,141847.09,565388.65,0.0,6788893.44,519008850.4,1167167.65,23473603.56,0,0
2016-01-26,15282106.59,15231039.74,14997360.62,852174.78,41856.84,5439975.01,379850.4,270666.03,8012711.56,266468.24,200405.86,0.0,0.0,655.0,-216057.6,181351.51,0.0,30.7,0.0,0.0,0.0,30.7,0.0,0.0,0.0,51036.15,0.0,51036.15,33186443.62,6998467.3,2210293.51,3453896.35,2920455.58,4195127.73,3238110.65,749028.01,0.0,9187869.51,501104514.19,1513752.31,4306073.1,0,0
2016-01-27,25891964.1,25212271.48,24554100.61,517770.82,75955.7,7895701.27,8862651.02,336172.19,6865849.61,344677.56,654846.41,0.0,0.0,30.0,83143.88,228269.49,0.0,62.21,0.0,0.0,0.0,62.21,0.0,0.0,0.0,679630.41,0.0,679630.41,8643196.29,2287105.58,3590457.31,0.0,322334.21,1113355.39,797756.64,1400.0,0.0,189434.06,518353737.0,596935.67,16161416.62,0,0
2016-01-28,57804045.43,15538611.39,14389769.61,364755.49,246238.86,4694823.09,673222.95,189109.41,8221619.81,806091.24,711651.19,107634.41,0.0,698.12,278337.85,101433.33,0.0,6425586.04,0.0,0.0,0.0,6425586.04,47848.45,47848.45,0.0,35791999.55,35791999.55,0.0,9841383.06,1000298.95,1361129.83,1495.0,362302.31,3637603.24,2319777.32,385414.73,0.0,404461.03,566316429.37,963122.8200000001,4404923.22,0,0
2016-01-29,36697552.81,31278227.77,27970728.21,78747.25,261649.69,778943.69,2827965.89,186284.28,23837137.41,9716449.39,2712029.31,2444348.32,0.0,10.0,25070.42,114289.89,6676.21,4381328.43,56.0,0.0,0.0,4381272.43,1000.0,1000.0,0.0,1036996.61,-13.29,1037009.9,28221108.93,5893914.33,2075392.28,4074196.17,719622.47,3922770.83,1391061.65,195173.55,0.0,827998.51,574792873.25,-2459451.15,6066360.73,0,0
2016-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574792873.25,0.0,0.0,1,0
2016-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574792873.25,0.0,0.0,1,0
2016-02-01,22586192.13,22315259.44,21089614.08,521151.7,1957561.41,13318080.41,2052244.8,521165.15,2719376.68,683591.75,1126633.75,214148.22,0.0,3959.22,597263.63,181782.84,0.0,103.2,103.2,0.0,0.0,0.0,0.0,0.0,0.0,270829.49,0.0,270829.49,14159737.85,106291.77,1007090.21,1401250.0,650502.21,7669867.99,1552537.71,1051508.78,0.0,136109.04,583219792.18,1814422.8399999999,13555902.37,0,0
2016-02-02,19583610.64,18938711.29,17974530.92,286635.22,5190496.2,10361465.33,-2251968.94,185963.74,4201939.37,1919485.73,686318.48,55970.74,0.0,1702.13,116370.13,221262.25,0.0,518.49,0.0,0.0,0.0,518.49,0.0,0.0,0.0,644380.86,0.0,644380.86,24018576.09,181521.36,5793158.09,1350000.0,1500506.71,3050297.23,3345478.82,6913732.02,0.0,242258.02,578784826.73,256804.08,7852692.3100000005,0,0
2016-02-03,17073797.68,16632170.0,11164290.69,326652.33,-104148.84,5147041.58,731009.79,330432.95,4733302.88,2235678.76,5421307.68,0.0,0.0,877.0,5099186.38,183508.23,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,441627.33,0.0,441627.33,13870233.96,13250.07,2983766.65,1310.0,718646.71,4294439.3,411491.06,1113900.48,2000000.0,144322.56,581988390.45,714415.0599999999,5163636.31,0,0
2016-02-04,13109513.84,13062273.85,12686583.45,357743.03,335436.5,3913188.43,1234670.09,253339.13,6592206.27,131716.55,326131.65,0.0,0.0,102.05,91921.98,148430.13,0.0,309.75,0.0,0.0,0.0,309.75,0.0,0.0,0.0,46930.24,0.0,46930.24,10924050.02,29052.51,1285715.56,730747.88,410048.66,4075342.81,1372022.54,2938937.76,0.0,24.5,584173884.27,447681.45,4700177.07,0,0
2016-02-05,22149458.3,21507360.49,20800756.19,469045.19,28442.71,3844991.74,654097.1,146792.31,15657387.14,142457.67,568445.27,1949.01,0.0,10.0,319523.21,122717.26,1116.59,757.25,0.0,0.0,0.0,757.25,11812.23,11812.23,0.0,629528.33,-1117.7,630646.03,37440309.48,793876.22,2163536.46,1048882.3,521043.0,3380173.55,318354.24,2254640.32,2000000.0,24955504.75,568883083.09,873518.85,3625569.99,0,0
2016-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568883083.09,0.0,0.0,1,0
2016-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568883083.09,0.0,0.0,1,0
2016-02-08,20707479.82,20699343.96,19762911.69,308789.44,48868.05,10839964.79,662337.56,436680.78,7466241.07,3431689.22,715355.09,0.0,0.0,8355.6,132691.98,266438.39,-552.28,45.96,0.35,0.0,0.0,45.61,0.0,0.0,0.0,8089.9,0.0,8089.9,10844598.99,113196.92,1928415.79,2320000.0,502045.81,2131154.06,225824.8,267359.25,0.0,145990.32,578747088.92,3786886.87,7715415.48,0,0
2016-02-09,16007405.88,15527315.9,14705245.09,1085821.4,120082.07,10501840.76,1117106.17,279770.18,1600624.51,2918685.09,650585.72,2049.0,0.0,2056.51,95538.85,214545.35,0.0,344.49,0.0,0.0,0.0,344.49,5133.0,5133.0,0.0,474612.49,0.0,474612.49,14242371.89,16333.99,2665258.75,0.0,802346.51,4171907.22,1928629.13,1834687.46,0.0,76008.83,580512132.91,645764.7000000001,10973182.229999999,0,0
